***Ebeam     Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.7000   4.1500  21.2000   0.4890   6.0103  0.21797E+01  0.21797E+01  0.42316E-04  0.20224E+01  0.22139E-04  0.85726E-02  0.20138E+01  0.10000E+01
   10.7000   4.1600  21.2000   0.4909   6.0248  0.21581E+01  0.21581E+01  0.42686E-04  0.20007E+01  0.21400E-04  0.84265E-02  0.19922E+01  0.10000E+01
   10.7000   4.1700  21.2000   0.4928   6.0393  0.21392E+01  0.21392E+01  0.43064E-04  0.19795E+01  0.20685E-04  0.82834E-02  0.19712E+01  0.10000E+01
   10.7000   4.1800  21.2000   0.4948   6.0538  0.21173E+01  0.21173E+01  0.43449E-04  0.19584E+01  0.19991E-04  0.81433E-02  0.19503E+01  0.10000E+01
   10.7000   4.1900  21.2000   0.4967   6.0683  0.20985E+01  0.20985E+01  0.43842E-04  0.19367E+01  0.19328E-04  0.80069E-02  0.19287E+01  0.10000E+01
   10.7000   4.2000  21.2000   0.4987   6.0827  0.20781E+01  0.20781E+01  0.44243E-04  0.19163E+01  0.18683E-04  0.78726E-02  0.19084E+01  0.10000E+01
   10.7000   4.2100  21.2000   0.5006   6.0972  0.20577E+01  0.20576E+01  0.44652E-04  0.18947E+01  0.18059E-04  0.77407E-02  0.18870E+01  0.10000E+01
   10.7000   4.2200  21.2000   0.5026   6.1117  0.20388E+01  0.20387E+01  0.45070E-04  0.18741E+01  0.17457E-04  0.76118E-02  0.18665E+01  0.10000E+01
   10.7000   4.2300  21.2000   0.5046   6.1262  0.20173E+01  0.20173E+01  0.45496E-04  0.18536E+01  0.16874E-04  0.74855E-02  0.18461E+01  0.10000E+01
   10.7000   4.2400  21.2000   0.5065   6.1407  0.19984E+01  0.19983E+01  0.45931E-04  0.18327E+01  0.16313E-04  0.73596E-02  0.18253E+01  0.10000E+01
   10.7000   4.2500  21.2000   0.5085   6.1552  0.19792E+01  0.19791E+01  0.46375E-04  0.18126E+01  0.15768E-04  0.72374E-02  0.18054E+01  0.10000E+01
   10.7000   4.2600  21.2000   0.5105   6.1696  0.19590E+01  0.19589E+01  0.46829E-04  0.17921E+01  0.15247E-04  0.71189E-02  0.17850E+01  0.10000E+01
   10.7000   4.2700  21.2000   0.5125   6.1841  0.19396E+01  0.19396E+01  0.47292E-04  0.17721E+01  0.14734E-04  0.70010E-02  0.17651E+01  0.10000E+01
   10.7000   4.2800  21.2000   0.5145   6.1986  0.19199E+01  0.19198E+01  0.47766E-04  0.17521E+01  0.14243E-04  0.68860E-02  0.17452E+01  0.10000E+01
   10.7000   4.2900  21.2000   0.5165   6.2131  0.19010E+01  0.19009E+01  0.48249E-04  0.17323E+01  0.13768E-04  0.67746E-02  0.17255E+01  0.10000E+01
   10.7000   4.3000  21.2000   0.5185   6.2276  0.18817E+01  0.18817E+01  0.48743E-04  0.17124E+01  0.13311E-04  0.66655E-02  0.17057E+01  0.10000E+01
   10.7000   4.3100  21.2000   0.5206   6.2420  0.18626E+01  0.18626E+01  0.49247E-04  0.16929E+01  0.12866E-04  0.65586E-02  0.16864E+01  0.10000E+01
   10.7000   4.3200  21.2000   0.5226   6.2565  0.18437E+01  0.18436E+01  0.49762E-04  0.16731E+01  0.12434E-04  0.64539E-02  0.16666E+01  0.10000E+01
   10.7000   4.3300  21.2000   0.5246   6.2710  0.18254E+01  0.18254E+01  0.50289E-04  0.16538E+01  0.12017E-04  0.63513E-02  0.16475E+01  0.10000E+01
   10.7000   4.3400  21.2000   0.5266   6.2855  0.18054E+01  0.18053E+01  0.50827E-04  0.16350E+01  0.11613E-04  0.62508E-02  0.16287E+01  0.10000E+01
   10.7000   4.3500  21.2000   0.5287   6.3000  0.17872E+01  0.17872E+01  0.51378E-04  0.16151E+01  0.11221E-04  0.61524E-02  0.16089E+01  0.10000E+01
   10.7000   4.3600  21.2000   0.5307   6.3145  0.17696E+01  0.17695E+01  0.51940E-04  0.15963E+01  0.10843E-04  0.60560E-02  0.15902E+01  0.10000E+01
   10.7000   4.3700  21.2000   0.5328   6.3289  0.17493E+01  0.17493E+01  0.52516E-04  0.15775E+01  0.10478E-04  0.59617E-02  0.15716E+01  0.10000E+01
   10.7000   4.3800  21.2000   0.5349   6.3434  0.17315E+01  0.17314E+01  0.53104E-04  0.15580E+01  0.10123E-04  0.58680E-02  0.15521E+01  0.10000E+01
   10.7000   4.3900  21.2000   0.5369   6.3579  0.17138E+01  0.17137E+01  0.53706E-04  0.15393E+01  0.97781E-05  0.57776E-02  0.15335E+01  0.10000E+01
   10.7000   4.4000  21.2000   0.5390   6.3724  0.16938E+01  0.16938E+01  0.54321E-04  0.15209E+01  0.94477E-05  0.56891E-02  0.15152E+01  0.10000E+01
   10.7000   4.4100  21.2000   0.5411   6.3869  0.16757E+01  0.16757E+01  0.54951E-04  0.15019E+01  0.91270E-05  0.56025E-02  0.14963E+01  0.10000E+01
   10.7000   4.4200  21.2000   0.5432   6.4014  0.16581E+01  0.16581E+01  0.55595E-04  0.14831E+01  0.88171E-05  0.54600E-02  0.14777E+01  0.10000E+01
   10.7000   4.4300  21.2000   0.5453   6.4158  0.16385E+01  0.16385E+01  0.56255E-04  0.14651E+01  0.85176E-05  0.54358E-02  0.14596E+01  0.10000E+01
   10.7000   4.4400  21.2000   0.5474   6.4303  0.16203E+01  0.16202E+01  0.56930E-04  0.14464E+01  0.82283E-05  0.53409E-02  0.14411E+01  0.10000E+01
   10.7000   4.4500  21.2000   0.5495   6.4448  0.16026E+01  0.16026E+01  0.57621E-04  0.14279E+01  0.79480E-05  0.52596E-02  0.14226E+01  0.10000E+01
   10.7000   4.4600  21.2000   0.5516   6.4593  0.15847E+01  0.15847E+01  0.58329E-04  0.14098E+01  0.76579E-05  0.51803E-02  0.14046E+01  0.10000E+01
   10.7000   4.4700  21.2000   0.5537   6.4738  0.15655E+01  0.15655E+01  0.59053E-04  0.13916E+01  0.74144E-05  0.51206E-02  0.13864E+01  0.10000E+01
   10.7000   4.4800  21.2000   0.5559   6.4883  0.15473E+01  0.15473E+01  0.59796E-04  0.13733E+01  0.71609E-05  0.50457E-02  0.13683E+01  0.10000E+01
   10.7000   4.4900  21.2000   0.5580   6.5027  0.15295E+01  0.15295E+01  0.60556E-04  0.13554E+01  0.69165E-05  0.49723E-02  0.13504E+01  0.10000E+01
   10.7000   4.5000  21.2000   0.5602   6.5172  0.15107E+01  0.15106E+01  0.61335E-04  0.13376E+01  0.66791E-05  0.49004E-02  0.13327E+01  0.10000E+01
   10.7000   4.5100  21.2000   0.5623   6.5317  0.14926E+01  0.14925E+01  0.62134E-04  0.13196E+01  0.64499E-05  0.48300E-02  0.13147E+01  0.10000E+01
   10.7000   4.5200  21.2000   0.5645   6.5462  0.14750E+01  0.14749E+01  0.62952E-04  0.13020E+01  0.62300E-05  0.47611E-02  0.12973E+01  0.10000E+01
   10.7000   4.5300  21.2000   0.5666   6.5607  0.14565E+01  0.14564E+01  0.63791E-04  0.12845E+01  0.60181E-05  0.46915E-02  0.12798E+01  0.10000E+01
   10.7000   4.5400  21.2000   0.5688   6.5751  0.14393E+01  0.14392E+01  0.64651E-04  0.12670E+01  0.58126E-05  0.46257E-02  0.12624E+01  0.10000E+01
   10.7000   4.5500  21.2000   0.5710   6.5896  0.14212E+01  0.14211E+01  0.65533E-04  0.12498E+01  0.56142E-05  0.45613E-02  0.12452E+01  0.10000E+01
   10.7000   4.5600  21.2000   0.5732   6.6041  0.14039E+01  0.14039E+01  0.66438E-04  0.12327E+01  0.54223E-05  0.44983E-02  0.12282E+01  0.10000E+01
   10.7000   4.5700  21.2000   0.5754   6.6186  0.13862E+01  0.13861E+01  0.67366E-04  0.12157E+01  0.52371E-05  0.44366E-02  0.12112E+01  0.10000E+01
   10.7000   4.5800  21.2000   0.5776   6.6331  0.13688E+01  0.13687E+01  0.68318E-04  0.11989E+01  0.50588E-05  0.43761E-02  0.11945E+01  0.10000E+01
   10.7000   4.5900  21.2000   0.5798   6.6476  0.13514E+01  0.13513E+01  0.69296E-04  0.11820E+01  0.48865E-05  0.43169E-02  0.11777E+01  0.10000E+01
   10.7000   4.6000  21.2000   0.5820   6.6620  0.13346E+01  0.13345E+01  0.70299E-04  0.11654E+01  0.47214E-05  0.42590E-02  0.11612E+01  0.10000E+01
   10.7000   4.6100  21.2000   0.5842   6.6765  0.13171E+01  0.13170E+01  0.71330E-04  0.11490E+01  0.45586E-05  0.42023E-02  0.11448E+01  0.10000E+01
   10.7000   4.6200  21.2000   0.5864   6.6910  0.13005E+01  0.13004E+01  0.72388E-04  0.11326E+01  0.44040E-05  0.41468E-02  0.11284E+01  0.10000E+01
   10.7000   4.6300  21.2000   0.5887   6.7055  0.12833E+01  0.12832E+01  0.73474E-04  0.11162E+01  0.42548E-05  0.40960E-02  0.11121E+01  0.10000E+01
   10.7000   4.6400  21.2000   0.5909   6.7200  0.12669E+01  0.12668E+01  0.74591E-04  0.11002E+01  0.41223E-05  0.40421E-02  0.10962E+01  0.10000E+01
   10.7000   4.6500  21.2000   0.5932   6.7345  0.12498E+01  0.12497E+01  0.75738E-04  0.10843E+01  0.39827E-05  0.39874E-02  0.10803E+01  0.10000E+01
   10.7000   4.6600  21.2000   0.5954   6.7489  0.12334E+01  0.12333E+01  0.76917E-04  0.10685E+01  0.38470E-05  0.39365E-02  0.10646E+01  0.10000E+01
   10.7000   4.6700  21.2000   0.5977   6.7634  0.12170E+01  0.12169E+01  0.78129E-04  0.10527E+01  0.37154E-05  0.38868E-02  0.10488E+01  0.10000E+01
   10.7000   4.6800  21.2000   0.6000   6.7779  0.12009E+01  0.12008E+01  0.79375E-04  0.10369E+01  0.35885E-05  0.38382E-02  0.10330E+01  0.10000E+01
   10.7000   4.6900  21.2000   0.6023   6.7924  0.11848E+01  0.11847E+01  0.80657E-04  0.10214E+01  0.34653E-05  0.37906E-02  0.10176E+01  0.10000E+01
   10.7000   4.7000  21.2000   0.6046   6.8069  0.11678E+01  0.11677E+01  0.81976E-04  0.10060E+01  0.33461E-05  0.37441E-02  0.10023E+01  0.10000E+01
   10.7000   4.7100  21.2000   0.6069   6.8214  0.11517E+01  0.11516E+01  0.83332E-04  0.99060E+00  0.32311E-05  0.36986E-02  0.98689E+00  0.10000E+01
   10.7000   4.7200  21.2000   0.6092   6.8358  0.11356E+01  0.11356E+01  0.84729E-04  0.97519E+00  0.31196E-05  0.36542E-02  0.97153E+00  0.10000E+01
   10.7000   4.7300  21.2000   0.6115   6.8503  0.11202E+01  0.11201E+01  0.86166E-04  0.96001E+00  0.30120E-05  0.36107E-02  0.95639E+00  0.10000E+01
   10.7000   4.7400  21.2000   0.6138   6.8648  0.11042E+01  0.11041E+01  0.87646E-04  0.94512E+00  0.29080E-05  0.35683E-02  0.94155E+00  0.10000E+01
   10.7000   4.7500  21.2000   0.6161   6.8793  0.10876E+01  0.10875E+01  0.89170E-04  0.93033E+00  0.28073E-05  0.35268E-02  0.92680E+00  0.10000E+01
   10.7000   4.7600  21.2000   0.6185   6.8938  0.10717E+01  0.10716E+01  0.90740E-04  0.91549E+00  0.27105E-05  0.34862E-02  0.91200E+00  0.10000E+01
   10.7000   4.7700  21.2000   0.6208   6.9083  0.10564E+01  0.10563E+01  0.92358E-04  0.90055E+00  0.26164E-05  0.34466E-02  0.89711E+00  0.10000E+01
   10.7000   4.7800  21.2000   0.6232   6.9227  0.10411E+01  0.10410E+01  0.94026E-04  0.88588E+00  0.25255E-05  0.34079E-02  0.88247E+00  0.10000E+01
   10.7000   4.7900  21.2000   0.6255   6.9372  0.10256E+01  0.10255E+01  0.95745E-04  0.87156E+00  0.24380E-05  0.33702E-02  0.86818E+00  0.10000E+01
   10.7000   4.8000  21.2000   0.6279   6.9517  0.10098E+01  0.10097E+01  0.97517E-04  0.85736E+00  0.23534E-05  0.33444E-02  0.85401E+00  0.10000E+01
   10.7000   4.8100  21.2000   0.6303   6.9662  0.99422E+00  0.99412E+00  0.99346E-04  0.84316E+00  0.22721E-05  0.32973E-02  0.83986E+00  0.10000E+01
   10.7000   4.8200  21.2000   0.6326   6.9807  0.97920E+00  0.97910E+00  0.10123E-03  0.82900E+00  0.21932E-05  0.32622E-02  0.82574E+00  0.10000E+01
   10.7000   4.8300  21.2000   0.6350   6.9951  0.96420E+00  0.96409E+00  0.10318E-03  0.81504E+00  0.21172E-05  0.32285E-02  0.81181E+00  0.10000E+01
   10.7000   4.8400  21.2000   0.6374   7.0096  0.94922E+00  0.94912E+00  0.10519E-03  0.80132E+00  0.20435E-05  0.31958E-02  0.79812E+00  0.10000E+01
   10.7000   4.8500  21.2000   0.6398   7.0241  0.93436E+00  0.93426E+00  0.10726E-03  0.78765E+00  0.19729E-05  0.31623E-02  0.78449E+00  0.10000E+01
   10.7000   4.8600  21.2000   0.6423   7.0386  0.92008E+00  0.91997E+00  0.10941E-03  0.77411E+00  0.19044E-05  0.31292E-02  0.77098E+00  0.10000E+01
   10.7000   4.8700  21.2000   0.6447   7.0531  0.90483E+00  0.90471E+00  0.11162E-03  0.76074E+00  0.18385E-05  0.30984E-02  0.75764E+00  0.10000E+01
   10.7000   4.8800  21.2000   0.6471   7.0676  0.89050E+00  0.89038E+00  0.11391E-03  0.74759E+00  0.17749E-05  0.30684E-02  0.74452E+00  0.10000E+01
   10.7000   4.8900  21.2000   0.6496   7.0820  0.87613E+00  0.87602E+00  0.11627E-03  0.73450E+00  0.17131E-05  0.30391E-02  0.73146E+00  0.10000E+01
   10.7000   4.9000  21.2000   0.6520   7.0965  0.86197E+00  0.86185E+00  0.11872E-03  0.72140E+00  0.16538E-05  0.30108E-02  0.71839E+00  0.10000E+01
   10.7000   4.9100  21.2000   0.6545   7.1110  0.84792E+00  0.84780E+00  0.12125E-03  0.70845E+00  0.15969E-05  0.29832E-02  0.70547E+00  0.10000E+01
   10.7000   4.9200  21.2000   0.6569   7.1255  0.83403E+00  0.83391E+00  0.12386E-03  0.69560E+00  0.15414E-05  0.29565E-02  0.69264E+00  0.10000E+01
   10.7000   4.9300  21.2000   0.6594   7.1400  0.82020E+00  0.82007E+00  0.12657E-03  0.68294E+00  0.14876E-05  0.29305E-02  0.68001E+00  0.10000E+01
   10.7000   4.9400  21.2000   0.6619   7.1545  0.80651E+00  0.80638E+00  0.12938E-03  0.67042E+00  0.14356E-05  0.29053E-02  0.66751E+00  0.10000E+01
   10.7000   4.9500  21.2000   0.6644   7.1689  0.79274E+00  0.79261E+00  0.13228E-03  0.65804E+00  0.13853E-05  0.28809E-02  0.65515E+00  0.10000E+01
   10.7000   4.9600  21.2000   0.6669   7.1834  0.77914E+00  0.77900E+00  0.13529E-03  0.64578E+00  0.13370E-05  0.28573E-02  0.64292E+00  0.10000E+01
   10.7000   4.9700  21.2000   0.6694   7.1979  0.76505E+00  0.76491E+00  0.13840E-03  0.63358E+00  0.12902E-05  0.28344E-02  0.63075E+00  0.10000E+01
   10.7000   4.9800  21.2000   0.6719   7.2124  0.75171E+00  0.75156E+00  0.14163E-03  0.62153E+00  0.12452E-05  0.28122E-02  0.61872E+00  0.10000E+01
   10.7000   4.9900  21.2000   0.6745   7.2269  0.73842E+00  0.73828E+00  0.14498E-03  0.60957E+00  0.12018E-05  0.27908E-02  0.60678E+00  0.10000E+01
   10.7000   5.0000  21.2000   0.6770   7.2414  0.72519E+00  0.72505E+00  0.14845E-03  0.59773E+00  0.11598E-05  0.27701E-02  0.59496E+00  0.10000E+01
   10.7000   5.0100  21.2000   0.6795   7.2558  0.71182E+00  0.71167E+00  0.15205E-03  0.58602E+00  0.11193E-05  0.27502E-02  0.58327E+00  0.10000E+01
   10.7000   5.0200  21.2000   0.6821   7.2703  0.69897E+00  0.69881E+00  0.15579E-03  0.57438E+00  0.10800E-05  0.27310E-02  0.57165E+00  0.10000E+01
   10.7000   5.0300  21.2000   0.6847   7.2848  0.68602E+00  0.68586E+00  0.15967E-03  0.56291E+00  0.10423E-05  0.27125E-02  0.56020E+00  0.10000E+01
   10.7000   5.0400  21.2000   0.6872   7.2993  0.67329E+00  0.67313E+00  0.16370E-03  0.55158E+00  0.10058E-05  0.26947E-02  0.54889E+00  0.10000E+01
   10.7000   5.0500  21.2000   0.6898   7.3138  0.66053E+00  0.66036E+00  0.16789E-03  0.54040E+00  0.97071E-06  0.26776E-02  0.53772E+00  0.10000E+01
   10.7000   5.0600  21.2000   0.6924   7.3283  0.64805E+00  0.64788E+00  0.17224E-03  0.52931E+00  0.93678E-06  0.26631E-02  0.52664E+00  0.10000E+01
   10.7000   5.0700  21.2000   0.6950   7.3427  0.63564E+00  0.63546E+00  0.17677E-03  0.51839E+00  0.90410E-06  0.26456E-02  0.51574E+00  0.10000E+01
   10.7000   5.0800  21.2000   0.6976   7.3572  0.62335E+00  0.62317E+00  0.18147E-03  0.50760E+00  0.87258E-06  0.26307E-02  0.50497E+00  0.10000E+01
   10.7000   5.0900  21.2000   0.7002   7.3717  0.61119E+00  0.61100E+00  0.18637E-03  0.49695E+00  0.84226E-06  0.26165E-02  0.49433E+00  0.10000E+01
   10.7000   5.1000  21.2000   0.7029   7.3862  0.59913E+00  0.59894E+00  0.19146E-03  0.48641E+00  0.81283E-06  0.26035E-02  0.48380E+00  0.10000E+01
   10.7000   5.1100  21.2000   0.7055   7.4007  0.58719E+00  0.58699E+00  0.19677E-03  0.47600E+00  0.78448E-06  0.25909E-02  0.47340E+00  0.10000E+01
   10.7000   5.1200  21.2000   0.7081   7.4151  0.57539E+00  0.57519E+00  0.20229E-03  0.46572E+00  0.75708E-06  0.25791E-02  0.46314E+00  0.10000E+01
   10.7000   5.1300  21.2000   0.7108   7.4296  0.56372E+00  0.56351E+00  0.20805E-03  0.45554E+00  0.73059E-06  0.25680E-02  0.45298E+00  0.10000E+01
   10.7000   5.1400  21.2000   0.7135   7.4441  0.55220E+00  0.55198E+00  0.21404E-03  0.44551E+00  0.70497E-06  0.25577E-02  0.44295E+00  0.10000E+01
   10.7000   5.1500  21.2000   0.7161   7.4586  0.54072E+00  0.54050E+00  0.22030E-03  0.43563E+00  0.68025E-06  0.25478E-02  0.43308E+00  0.10000E+01
   10.7000   5.1600  21.2000   0.7188   7.4731  0.52937E+00  0.52914E+00  0.22682E-03  0.42586E+00  0.65633E-06  0.25391E-02  0.42332E+00  0.10000E+01
   10.7000   5.1700  21.2000   0.7215   7.4876  0.51825E+00  0.51801E+00  0.23363E-03  0.41622E+00  0.63326E-06  0.25312E-02  0.41369E+00  0.10000E+01
   10.7000   5.1800  21.2000   0.7242   7.5020  0.50710E+00  0.50686E+00  0.24073E-03  0.40677E+00  0.61095E-06  0.25241E-02  0.40424E+00  0.10000E+01
   10.7000   5.1900  21.2000   0.7269   7.5165  0.49616E+00  0.49591E+00  0.24816E-03  0.39739E+00  0.58946E-06  0.25178E-02  0.39487E+00  0.10000E+01
   10.7000   5.2000  21.2000   0.7297   7.5310  0.48534E+00  0.48509E+00  0.25591E-03  0.38817E+00  0.56866E-06  0.25123E-02  0.38565E+00  0.10000E+01
   10.7000   5.2100  21.2000   0.7324   7.5455  0.47469E+00  0.47442E+00  0.26401E-03  0.37910E+00  0.54836E-06  0.25076E-02  0.37659E+00  0.10000E+01
   10.7000   5.2200  21.2000   0.7352   7.5600  0.46424E+00  0.46397E+00  0.27248E-03  0.37015E+00  0.52922E-06  0.25038E-02  0.36764E+00  0.10000E+01
   10.7000   5.2300  21.2000   0.7379   7.5745  0.45390E+00  0.45362E+00  0.28135E-03  0.36141E+00  0.51053E-06  0.25008E-02  0.35891E+00  0.10000E+01
   10.7000   5.2400  21.2000   0.7407   7.5889  0.44374E+00  0.44345E+00  0.29063E-03  0.35279E+00  0.49269E-06  0.24993E-02  0.35029E+00  0.10000E+01
   10.7000   5.2500  21.2000   0.7434   7.6034  0.43368E+00  0.43338E+00  0.30034E-03  0.34434E+00  0.47497E-06  0.24981E-02  0.34184E+00  0.10000E+01
   10.7000   5.2600  21.2000   0.7462   7.6179  0.42379E+00  0.42348E+00  0.31052E-03  0.33601E+00  0.45818E-06  0.24978E-02  0.33351E+00  0.10000E+01
   10.7000   5.2700  21.2000   0.7490   7.6324  0.41410E+00  0.41378E+00  0.32118E-03  0.32783E+00  0.44178E-06  0.24984E-02  0.32533E+00  0.10000E+01
   10.7000   5.2800  21.2000   0.7518   7.6469  0.40458E+00  0.40425E+00  0.33236E-03  0.31977E+00  0.42619E-06  0.25000E-02  0.31727E+00  0.10000E+01
   10.7000   5.2900  21.2000   0.7547   7.6614  0.39521E+00  0.39486E+00  0.34409E-03  0.31182E+00  0.41101E-06  0.25011E-02  0.30932E+00  0.10000E+01
   10.7000   5.3000  21.2000   0.7575   7.6758  0.38626E+00  0.38590E+00  0.35640E-03  0.30401E+00  0.39635E-06  0.25048E-02  0.30150E+00  0.10000E+01
   10.7000   5.3100  21.2000   0.7603   7.6903  0.37714E+00  0.37677E+00  0.36932E-03  0.29633E+00  0.38206E-06  0.25095E-02  0.29382E+00  0.10000E+01
   10.7000   5.3200  21.2000   0.7632   7.7048  0.36811E+00  0.36773E+00  0.38290E-03  0.28879E+00  0.36828E-06  0.25154E-02  0.28628E+00  0.10000E+01
   10.7000   5.3300  21.2000   0.7660   7.7193  0.35927E+00  0.35887E+00  0.39716E-03  0.28141E+00  0.35494E-06  0.25224E-02  0.27888E+00  0.10000E+01
   10.7000   5.3400  21.2000   0.7689   7.7338  0.35056E+00  0.35015E+00  0.41217E-03  0.27414E+00  0.34207E-06  0.25305E-02  0.27161E+00  0.10000E+01
   10.7000   5.3500  21.2000   0.7718   7.7482  0.34197E+00  0.34154E+00  0.42795E-03  0.26694E+00  0.32963E-06  0.25397E-02  0.26440E+00  0.10000E+01
   10.7000   5.3600  21.2000   0.7747   7.7627  0.33346E+00  0.33301E+00  0.44457E-03  0.25985E+00  0.31761E-06  0.25501E-02  0.25730E+00  0.10000E+01
   10.7000   5.3700  21.2000   0.7776   7.7772  0.32537E+00  0.32491E+00  0.46207E-03  0.25287E+00  0.30597E-06  0.25618E-02  0.25031E+00  0.10000E+01
   10.7000   5.3800  21.2000   0.7805   7.7917  0.31704E+00  0.31656E+00  0.48051E-03  0.24605E+00  0.29472E-06  0.25748E-02  0.24347E+00  0.10000E+01
   10.7000   5.3900  21.2000   0.7834   7.8062  0.30886E+00  0.30836E+00  0.49996E-03  0.23933E+00  0.28385E-06  0.25892E-02  0.23674E+00  0.10000E+01
   10.7000   5.4000  21.2000   0.7863   7.8207  0.30080E+00  0.30028E+00  0.52047E-03  0.23270E+00  0.27333E-06  0.26070E-02  0.23009E+00  0.10000E+01
   10.7000   5.4100  21.2000   0.7893   7.8351  0.29295E+00  0.29241E+00  0.54212E-03  0.22612E+00  0.26322E-06  0.26240E-02  0.22349E+00  0.10000E+01
   10.7000   5.4200  21.2000   0.7922   7.8496  0.28518E+00  0.28462E+00  0.56500E-03  0.21966E+00  0.25348E-06  0.26424E-02  0.21702E+00  0.10000E+01
   10.7000   5.4300  21.2000   0.7952   7.8641  0.27742E+00  0.27683E+00  0.58916E-03  0.21335E+00  0.24407E-06  0.26618E-02  0.21068E+00  0.10000E+01
   10.7000   5.4400  21.2000   0.7982   7.8786  0.26972E+00  0.26911E+00  0.61472E-03  0.20709E+00  0.23497E-06  0.26835E-02  0.20441E+00  0.10000E+01
   10.7000   5.4500  21.2000   0.8012   7.8931  0.26224E+00  0.26160E+00  0.64176E-03  0.20093E+00  0.22612E-06  0.27074E-02  0.19822E+00  0.10000E+01
   10.7000   5.4600  21.2000   0.8042   7.9076  0.25474E+00  0.25407E+00  0.67040E-03  0.19491E+00  0.21765E-06  0.27332E-02  0.19218E+00  0.10000E+01
   10.7000   5.4700  21.2000   0.8072   7.9220  0.24740E+00  0.24670E+00  0.70073E-03  0.18900E+00  0.20944E-06  0.27608E-02  0.18624E+00  0.10000E+01
   10.7000   5.4800  21.2000   0.8102   7.9365  0.24016E+00  0.23943E+00  0.73289E-03  0.18320E+00  0.20150E-06  0.27905E-02  0.18041E+00  0.10000E+01
   10.7000   5.4900  21.2000   0.8132   7.9510  0.23316E+00  0.23239E+00  0.76700E-03  0.17753E+00  0.19386E-06  0.28224E-02  0.17471E+00  0.10000E+01
   10.7000   5.5000  21.2000   0.8163   7.9655  0.22620E+00  0.22540E+00  0.80322E-03  0.17203E+00  0.18649E-06  0.28565E-02  0.16918E+00  0.10000E+01
   10.7000   5.5100  21.2000   0.8194   7.9800  0.21939E+00  0.21854E+00  0.84169E-03  0.16668E+00  0.17938E-06  0.28930E-02  0.16379E+00  0.10000E+01
   10.7000   5.5200  21.2000   0.8224   7.9945  0.21279E+00  0.21190E+00  0.88258E-03  0.16216E+00  0.17252E-06  0.29320E-02  0.15923E+00  0.10000E+01
   10.7000   5.5300  21.2000   0.8255   8.0089  0.20792E+00  0.20699E+00  0.92608E-03  0.15701E+00  0.16595E-06  0.29737E-02  0.15404E+00  0.10000E+01
   10.7000   5.5400  21.2000   0.8286   8.0234  0.20166E+00  0.20069E+00  0.97239E-03  0.15202E+00  0.15957E-06  0.30182E-02  0.14901E+00  0.10000E+01
   10.7000   5.5500  21.2000   0.8317   8.0379  0.19559E+00  0.19457E+00  0.10217E-02  0.14713E+00  0.15346E-06  0.30656E-02  0.14406E+00  0.10000E+01
   10.7000   5.5600  21.2000   0.8348   8.0524  0.18966E+00  0.18858E+00  0.10743E-02  0.14236E+00  0.14755E-06  0.31163E-02  0.13925E+00  0.10000E+01
   10.7000   5.5700  21.2000   0.8380   8.0669  0.18388E+00  0.18275E+00  0.11305E-02  0.13770E+00  0.14185E-06  0.31703E-02  0.13453E+00  0.10000E+01
   10.7000   5.5800  21.2000   0.8411   8.0814  0.17825E+00  0.17706E+00  0.11904E-02  0.13312E+00  0.13635E-06  0.32279E-02  0.12989E+00  0.10000E+01
   10.7000   5.5900  21.2000   0.8443   8.0958  0.17267E+00  0.17142E+00  0.12544E-02  0.12863E+00  0.13109E-06  0.32896E-02  0.12534E+00  0.10000E+01
   10.7000   5.6000  21.2000   0.8474   8.1103  0.16717E+00  0.16584E+00  0.13229E-02  0.12418E+00  0.12601E-06  0.33553E-02  0.12083E+00  0.10000E+01
   10.7000   5.6100  21.2000   0.8506   8.1248  0.16175E+00  0.16036E+00  0.13962E-02  0.11980E+00  0.12112E-06  0.34252E-02  0.11638E+00  0.10000E+01
   10.7000   5.6200  21.2000   0.8538   8.1393  0.15633E+00  0.15486E+00  0.14748E-02  0.11546E+00  0.11640E-06  0.34986E-02  0.11196E+00  0.10000E+01
   10.7000   5.6300  21.2000   0.8570   8.1538  0.15103E+00  0.14947E+00  0.15590E-02  0.11115E+00  0.11186E-06  0.35778E-02  0.10757E+00  0.10000E+01
   10.7000   5.6400  21.2000   0.8602   8.1682  0.14563E+00  0.14398E+00  0.16493E-02  0.10690E+00  0.10750E-06  0.36623E-02  0.10324E+00  0.10000E+01
   10.7000   5.6500  21.2000   0.8635   8.1827  0.14022E+00  0.13848E+00  0.17464E-02  0.10268E+00  0.10329E-06  0.37523E-02  0.98932E-01  0.10000E+01
   10.7000   5.6600  21.2000   0.8667   8.1972  0.13491E+00  0.13306E+00  0.18507E-02  0.98515E-01  0.99244E-07  0.38483E-02  0.94667E-01  0.10000E+01
   10.7000   5.6700  21.2000   0.8700   8.2117  0.12957E+00  0.12760E+00  0.19630E-02  0.94411E-01  0.95336E-07  0.39508E-02  0.90460E-01  0.10000E+01
   10.7000   5.6800  21.2000   0.8732   8.2262  0.12426E+00  0.12218E+00  0.20839E-02  0.90363E-01  0.91603E-07  0.40601E-02  0.86303E-01  0.10000E+01
